course_name,institute,duration,fees,category,level,location,mode,description,course_url,source,cost_numeric,duration_numeric,is_estimated
BSc (Hons) in Biomedical Science,ICBT Campus,,,Science,Bachelor's Degree,,,,https://www.pickacourse.lk/course/bsc-hons-in-biomedical-science?id=1358,pickacourse.lk,2800000,1460,True
MSc in Civil Engineering,ICBT Campus,,,Engineering,Masters Degree,,,,https://www.pickacourse.lk/course/msc-in-civil-engineering?id=1359,pickacourse.lk,2800000,1460,True
Master of Business Administration (MBA) ( University of Sunderland ),ICBT Campus,,,Business Management,Masters Degree,,,,https://www.pickacourse.lk/course/master-of-business-administration-mba-university-of-sunderland?id=1361,pickacourse.lk,2800000,1460,True
MSc Strategic Marketing,ICBT Campus,,,Business Management,Masters Degree,,,,https://www.pickacourse.lk/course/msc-strategic-marketing-courses?id=1362,pickacourse.lk,2800000,1460,True
MSc in Project Management,ICBT Campus,,,Business Management - Specialized,Masters Degree,,,,https://www.pickacourse.lk/course/msc-in-project-management-msc?id=1363,pickacourse.lk,2800000,1460,True
Master of Laws in International Business (LLM),ICBT Campus,,,Law & Administration,Masters Degree,,,,https://www.pickacourse.lk/course/master-of-laws-in-international-business-llm?id=1364,pickacourse.lk,2800000,1460,True
Master of Science in Information Technology ( MSc IT ),ICBT Campus,,,IT,Masters Degree,,,,https://www.pickacourse.lk/course/master-of-science-in-information-technology-msc-it?id=1365,pickacourse.lk,2800000,1460,True
MSc Applied Psychology & Behavior Change,ICBT Campus,,,Psychology & Counselling,Masters Degree,,,,https://www.pickacourse.lk/course/msc-applied-psychology-behavior-change?id=1366,pickacourse.lk,2800000,1460,True
ACCA – APPLIED KNOWLEDGE LEVEL First Step – Diploma in Accounting and Business,Icon Business School,,,Business Management - Specialized,Diploma,,,,https://www.pickacourse.lk/course/acca-applied-knowledge-level-first-step-diploma-accounting-and-business?id=1367,pickacourse.lk,150000,365,True
ACCA – APPLIED SKILLS LEVEL Advanced Diploma in Accounting and Business,Icon Business School,,,Business Management - Specialized,Diploma,,,,https://www.pickacourse.lk/course/acca-applied-skills-level-advanced-diploma-accounting-and-business?id=1368,pickacourse.lk,150000,365,True
ACCA – STRATEGIC PROFESSIONAL LEVEL Upon successful completion – Chartered Certified Accountant (ACCA),Icon Business School,,,Business Management - Specialized,Diploma,,,,https://www.pickacourse.lk/course/acca-strategic-professional-levelsuccessful-completion-chartered-certified-accountant-acca?id=1369,pickacourse.lk,150000,365,True
Bachelor of Psychology - Top Up,IDM Nations Campus,,,Psychology & Counselling,Bachelor's Degree,,,,https://www.pickacourse.lk/course/bachelor-of-psychology-top-up?id=1374,pickacourse.lk,2800000,1460,True
Edhat Level5 HND in Human Resources Management,IDM Nations Campus,,,Business Management - Specialized,Advanced Diploma / Higher National Diploma,,,,https://www.pickacourse.lk/course/edhat-level5-hnd-in-human-resources-management?id=1375,pickacourse.lk,150000,365,True
Edhat Higher National Diploma in Psychology,IDM Nations Campus,,,Psychology & Counselling,Advanced Diploma / Higher National Diploma,,,,https://www.pickacourse.lk/course/edhat-higher-national-diploma-in-psychology?id=1376,pickacourse.lk,150000,365,True
Edhat Higher National Diploma in Business Management,IDM Nations Campus,,,Business Management,Advanced Diploma / Higher National Diploma,,,,https://www.pickacourse.lk/course/edhat-higher-national-diploma-in-business-management?id=1377,pickacourse.lk,150000,365,True
BA(Hons) Business Management,IDM Nations Campus,,,Business Management,Bachelor's Degree,,,,https://www.pickacourse.lk/course/bahons-business-management-course?id=1378,pickacourse.lk,2800000,1460,True
IDM International Diploma in Business Management,IDM Nations Campus,,,Business Management,Advanced Diploma / Higher National Diploma,,,,https://www.pickacourse.lk/course/idm-international-diploma-in-business-management?id=1379,pickacourse.lk,150000,365,True
BA (Hons) Business Management - Top up,IDM Nations Campus,,,Business Management,Bachelor's Degree,,,,https://www.pickacourse.lk/course/ba-hons-business-management-top-up-course?id=1380,pickacourse.lk,2800000,1460,True
Masters in Business Administration,IDM Nations Campus,,,Business Management,Masters Degree,,,,https://www.pickacourse.lk/course/masters-in-business-administration-course?id=1381,pickacourse.lk,2800000,1460,True
BA (Hons) in Human Resource Management,IDM Nations Campus,,,Business Management - Specialized,Bachelor's Degree,,,,https://www.pickacourse.lk/course/ba-hons-in-human-resource-management?id=1383,pickacourse.lk,2800000,1460,True
Edhat (NQF Level 7) Postgraduate Diploma in Strategic Management,IDM Nations Campus,,,Business Management,Postgraduate Diploma,,,,https://www.pickacourse.lk/course/edhat-nqf-level-7-postgraduate-diploma-in-strategic-management?id=1384,pickacourse.lk,150000,365,True
Edhat Higher National Diploma in Teacher Education,IDM Nations Campus,,,Education,Advanced Diploma / Higher National Diploma,,,,https://www.pickacourse.lk/course/edhat-higher-national-diploma-in-teacher-education?id=1385,pickacourse.lk,150000,365,True
Edhat Level7 Postgraduate Diploma in Education and Leadership,IDM Nations Campus,,,Education,Postgraduate Diploma,,,,https://www.pickacourse.lk/course/edhat-level7-postgraduate-diploma-in-education-and-leadership?id=1386,pickacourse.lk,150000,365,True
Edhat Higher National Diploma in Law,IDM Nations Campus,,,Law & Administration,Advanced Diploma / Higher National Diploma,,,,https://www.pickacourse.lk/course/edhat-higher-national-diploma-in-law?id=1387,pickacourse.lk,150000,365,True
LLB (Hons),IDM Nations Campus,,,Law & Administration,Bachelor's Degree,,,,https://www.pickacourse.lk/course/llb-hons?id=1388,pickacourse.lk,2800000,1460,True
Edhat Higher National Diploma in Sports Science and Coaching,IDM Nations Campus,,,Sports,Advanced Diploma / Higher National Diploma,,,,https://www.pickacourse.lk/course/edhat-higher-national-diploma-in-sports-science-and-coaching?id=1389,pickacourse.lk,150000,365,True
International Diploma in Sports Science & Coaching,IDM Nations Campus,,,Sports,Diploma,,,,https://www.pickacourse.lk/course/international-diploma-in-sports-science-coaching?id=1390,pickacourse.lk,150000,365,True
Edhat Level 5 HND in Multimedia (NQF) (L5HND-MM),IDM Nations Campus,,,Arts & Design,Advanced Diploma / Higher National Diploma,,,,https://www.pickacourse.lk/course/edhat-level-5-hnd-in-multimedia-nqf-l5hnd-mm?id=1391,pickacourse.lk,150000,365,True
B.Sc.(Hons) in Computing,IDM Nations Campus,,,IT,Bachelor's Degree,,,,https://www.pickacourse.lk/course/bschons-in-computing?id=1392,pickacourse.lk,2800000,1460,True
IDM Diploma in Web User Interface Development,IDM Nations Campus,,,IT,Diploma,,,,https://www.pickacourse.lk/course/idm-diploma-in-web-user-interface-development?id=1393,pickacourse.lk,150000,365,True
IDM Diploma in Graphic Designing,IDM Nations Campus,,,Arts & Design,Diploma,,,,https://www.pickacourse.lk/course/idm-diploma-in-graphic-designing?id=1394,pickacourse.lk,150000,365,True
IDM International Foundation Diploma in Computing,IDM Nations Campus,,,IT,Diploma,,,,https://www.pickacourse.lk/course/idm-international-foundation-diploma-in-computing?id=1395,pickacourse.lk,150000,365,True
Bachelor of Computer Science (Hons) Network Technology and Cybersecurity - Top up,IDM Nations Campus,,,IT,Bachelor's Degree,,,,https://www.pickacourse.lk/course/bachelor-of-computer-science-hons-network-technology-and-cybersecurity-top-up?id=1396,pickacourse.lk,2800000,1460,True
Pearson Edexcel Level5 HND in Computing and Systems Development,IDM Nations Campus,,,IT,Advanced Diploma / Higher National Diploma,,,,https://www.pickacourse.lk/course/pearson-edexcel-level5-hnd-in-computing-ad-systems-development?id=1397,pickacourse.lk,150000,365,True
Edhat Higher National Diploma in Software Development,IDM Nations Campus,,,IT,Advanced Diploma / Higher National Diploma,,,,https://www.pickacourse.lk/course/edhat-higher-national-diploma-in-software-developmnt?id=1398,pickacourse.lk,150000,365,True
Higher National Diploma in Computer Networking,IDM Nations Campus,,,IT,Advanced Diploma / Higher National Diploma,,,,https://www.pickacourse.lk/course/higher-national-diploma-in-computer-networking-course?id=1400,pickacourse.lk,150000,365,True
IDM International Diploma in Quantity Surveying,IDM Nations Campus,,,Construction,Diploma,,,,https://www.pickacourse.lk/course/idm-international-diploma-in-quantity-surveying?id=1401,pickacourse.lk,150000,365,True
IDM International Diploma in Computing,IDM Nations Campus,,,IT,Diploma,,,,https://www.pickacourse.lk/course/idm-international-diploma-in-computing?id=1402,pickacourse.lk,150000,365,True
Int Dip In Hardware and Mobile Phone Repairing,IDM Nations Campus,,,Technical Courses,Diploma,,,,https://www.pickacourse.lk/course/int-dip-in-hardware-and-mobile-phone-repairing?id=1407,pickacourse.lk,150000,365,True
Advanced Diploma in Computer Networking,IDM Nations Campus,,,IT,Advanced Diploma / Higher National Diploma,,,,https://www.pickacourse.lk/course/advanced-diploma-in-computer-networking?id=1408,pickacourse.lk,150000,365,True
IDM International Diploma in Web Designing & Development,IDM Nations Campus,,,Arts & Design,Diploma,,,,https://www.pickacourse.lk/course/idm-international-diploma-in-web-designing-development?id=1409,pickacourse.lk,150000,365,True
IDM Diploma in Hardware & Computer Network Technology,IDM Nations Campus,,,IT,Diploma,,,,https://www.pickacourse.lk/course/idm-diploma-in-hardware-computer-network-technology?id=1410,pickacourse.lk,150000,365,True
IDM Professional Diploma in Teacher Education,IDM Nations Campus,,,Education,Diploma,,,,https://www.pickacourse.lk/course/idm-professional-diploma-in-teacher-education?id=1411,pickacourse.lk,150000,365,True
Diploma in Multimedia & Graphic Designing,IDM Nations Campus,,,Arts & Design,Diploma,,,,https://www.pickacourse.lk/course/diploma-in-multimedia-graphic-designing?id=1414,pickacourse.lk,150000,365,True
HIGHER DIPLOMA IN BUSINESS MANAGEMENT,IIBM Campus,,,Business Management,Advanced Diploma / Higher National Diploma,,,,https://www.pickacourse.lk/course/higher-diploma-in-business-management?id=1417,pickacourse.lk,150000,365,True
POSTGRADUATE DIPLOMA IN BUSINESS MANAGEMENT,IIBM Campus,,,Business Management,Postgraduate Diploma,,,,https://www.pickacourse.lk/course/postgraduate-diploma-in-business-management?id=1418,pickacourse.lk,150000,365,True
Certificate IN HOSPITALITY MANAGEMENT,IIBM Campus,,,"Events, Hotel, Hospitality, Tourism",Certificate,,,,https://www.pickacourse.lk/course/certificate-in-hospitality-management?id=1419,pickacourse.lk,50000,120,True
DIPLOMA IN HOSPITALITY MANAGEMENT,IIBM Campus,,,"Events, Hotel, Hospitality, Tourism",Diploma,,,,https://www.pickacourse.lk/course/diploma-in-hospitality-management?id=1420,pickacourse.lk,150000,365,True
HIGHER DIPLOMA IN HOSPITALITY MANAGEMENT,IIBM Campus,,,"Events, Hotel, Hospitality, Tourism",Advanced Diploma / Higher National Diploma,,,,https://www.pickacourse.lk/course/higher-diploma-in-hospitality-management?id=1421,pickacourse.lk,150000,365,True
POSTGRADUATE DIPLOMA IN HOSPITALITY MANAGEMENT,IIBM Campus,,,"Events, Hotel, Hospitality, Tourism",Postgraduate Diploma,,,,https://www.pickacourse.lk/course/postgraduate-diploma-in-hospitality-management?id=1422,pickacourse.lk,150000,365,True
Certificate IN ACCOUNTING & FINANCE,IIBM Campus,,,Business Management - Specialized,Certificate,,,,https://www.pickacourse.lk/course/certificate-in-accounting-finance?id=1423,pickacourse.lk,50000,120,True
DIPLOMA IN ACCOUNTING & FINANCE,IIBM Campus,,,Business Management - Specialized,Diploma,,,,https://www.pickacourse.lk/course/diploma-in-accounting-finance?id=1424,pickacourse.lk,150000,365,True
HIGHER DIPLOMA IN ACCOUNTING & FINANCE,IIBM Campus,,,Business Management - Specialized,Advanced Diploma / Higher National Diploma,,,,https://www.pickacourse.lk/course/higher-diploma-in-accounting-finance?id=1425,pickacourse.lk,150000,365,True
POSTGRADUATE DIPLOMA IN ACCOUNTING & FINANCE,IIBM Campus,,,Business Management - Specialized,Postgraduate Diploma,,,,https://www.pickacourse.lk/course/postgraduate-diploma-in-accounting-finance?id=1426,pickacourse.lk,150000,365,True
Certificate IN INFORMATION TECHNOLOGY,IIBM Campus,,,IT,Certificate,,,,https://www.pickacourse.lk/course/certificate-in-information-technology?id=1427,pickacourse.lk,50000,120,True
HIGHER DIPLOMA IN INFORMATION TECHNOLOGY,IIBM Campus,,,IT,Advanced Diploma / Higher National Diploma,,,,https://www.pickacourse.lk/course/higher-diploma-in-information-technology?id=1429,pickacourse.lk,150000,365,True
BSc in Business Management,IIBM Campus,,,Business Management,Bachelor's Degree,,,,https://www.pickacourse.lk/course/bsc-in-business-management?id=1430,pickacourse.lk,2800000,1460,True
BSc in Civil Engineering,IIBM Campus,,,Engineering,Bachelor's Degree,,,,https://www.pickacourse.lk/course/bsc-in-civil-engineering?id=1431,pickacourse.lk,2800000,1460,True
BSc in Computer Science,IIBM Campus,,,IT,Bachelor's Degree,,,,https://www.pickacourse.lk/course/bsc-in-computer-science?id=1432,pickacourse.lk,2800000,1460,True
BSc in Construction Management,IIBM Campus,,,Construction,Bachelor's Degree,,,,https://www.pickacourse.lk/course/bsc-in-construction-management?id=1433,pickacourse.lk,2800000,1460,True
BSc in Electrical Engineering,IIBM Campus,,,Engineering,Bachelor's Degree,,,,https://www.pickacourse.lk/course/bsc-in-electrical-engineering?id=1434,pickacourse.lk,2800000,1460,True
BSc in Interior Architecture,IIBM Campus,,,Architecture,Bachelor's Degree,,,,https://www.pickacourse.lk/course/bsc-in-interior-architecture?id=1435,pickacourse.lk,2800000,1460,True
BSc in Software Engineering,IIBM Campus,,,IT,Bachelor's Degree,,,,https://www.pickacourse.lk/course/bsc-in-software-engineering?id=1437,pickacourse.lk,2800000,1460,True
Master of Construction Project Management,IIBM Campus,,,Business Management - Specialized,Masters Degree,,,,https://www.pickacourse.lk/course/master-of-construction-project-management?id=1438,pickacourse.lk,2800000,1460,True
Master of Engineering,IIBM Campus,,,Engineering,Masters Degree,,,,https://www.pickacourse.lk/course/master-of-engineering?id=1440,pickacourse.lk,2800000,1460,True
Master of Finance,IIBM Campus,,,Business Management - Specialized,Masters Degree,,,,https://www.pickacourse.lk/course/master-of-finance?id=1441,pickacourse.lk,2800000,1460,True
Master of Information Technology,IIBM Campus,,,IT,Masters Degree,,,,https://www.pickacourse.lk/course/master-of-information-technology?id=1442,pickacourse.lk,2800000,1460,True
Master of International Business,IIBM Campus,,,Business Management,Masters Degree,,,,https://www.pickacourse.lk/course/master-of-international-business?id=1443,pickacourse.lk,2800000,1460,True
Master of International Relations,IIBM Campus,,,Law & Administration,Masters Degree,,,,https://www.pickacourse.lk/course/master-of-international-relations?id=1444,pickacourse.lk,2800000,1460,True
Master of Journalism and Communication,IIBM Campus,,,Journalism & Media,Masters Degree,,,,https://www.pickacourse.lk/course/master-of-journalism-and-communication?id=1445,pickacourse.lk,2800000,1460,True
Master of Marketing,IIBM Campus,,,Business Management - Specialized,Masters Degree,,,,https://www.pickacourse.lk/course/master-of-marketing?id=1446,pickacourse.lk,2800000,1460,True
Master of Psychology (Organizational),IIBM Campus,,,Psychology & Counselling,Masters Degree,,,,https://www.pickacourse.lk/course/master-of-psychology-organizational?id=1447,pickacourse.lk,2800000,1460,True
